Month,Day,DoY,Rg_f,Rg_sqc,Ta_f,Ta_sqc,VPD_f,VPD_sqc,Ts_f,Ts_sqc,Precip,SWC,H_f,H_sqc,LE_f,LE_sqc,Reco_st,Reco_or,NEE_st_fMDS,NEE_st_fMDSsqc,GPP_st_MDS,NEE_or_fMDS,NEE_or_fMDSsqc,GPP_or_MDS,NEE_st_fANN,NEE_st_fANNsqc,GPP_st_ANN,NEE_or_fANN,NEE_or_fANNsqc,GPP_or_ANN
4,11,101,15.41,1.00,25.11,1.00,-9999.00,-9999.00,-9999.00,-9999.00,15.37,46.40,22.16,1.00,89.62,1.00,10.44,9.03,1.68,1.00,8.76,1.01,1.00,8.02,1.88,1.00,8.55,1.01,1.00,8.02
4,12,102,18.76,1.00,26.25,1.00,-9999.00,-9999.00,-9999.00,-9999.00,1.40,46.38,34.29,1.00,131.55,1.00,11.16,9.53,0.97,1.00,10.19,1.16,1.00,8.37,1.06,1.00,10.09,1.08,1.00,8.45
4,13,103,8.53,1.00,25.18,1.00,-9999.00,-9999.00,-9999.00,-9999.00,1.02,46.21,8.91,1.00,58.37,1.00,10.70,9.09,3.36,1.00,7.34,2.60,1.00,6.49,4.57,1.00,6.14,1.77,1.00,7.32
4,14,104,9.60,1.00,24.63,1.00,-9999.00,-9999.00,-9999.00,-9999.00,45.72,46.23,11.47,1.00,50.67,1.00,10.67,9.30,4.73,1.00,5.94,3.74,1.00,5.56,4.60,1.00,6.08,1.43,1.00,7.87
4,15,105,14.96,1.00,26.14,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,46.34,21.67,1.00,87.29,1.00,11.51,10.04,1.24,1.00,10.27,0.55,1.00,9.49,0.90,1.00,10.61,-0.49,1.00,10.53
4,16,106,15.06,1.00,25.33,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,46.37,22.53,1.00,87.55,1.00,10.38,8.56,1.68,0.96,8.71,1.05,1.00,7.51,1.34,1.00,9.04,-1.10,1.00,9.65
4,17,107,15.06,1.00,25.04,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.38,46.37,22.66,1.00,87.79,1.00,10.00,8.30,2.02,0.94,7.98,1.87,1.00,6.43,1.70,1.00,8.30,-1.11,1.00,9.41
4,18,108,13.71,1.00,25.26,1.00,-9999.00,-9999.00,-9999.00,-9999.00,1.52,46.39,20.06,1.00,84.46,1.00,9.93,8.40,2.74,0.79,7.20,3.06,0.90,5.35,2.46,1.00,7.48,-0.16,1.00,8.57
4,19,109,14.98,1.00,24.84,1.00,-9999.00,-9999.00,-9999.00,-9999.00,4.45,46.22,24.45,1.00,92.62,1.00,9.58,8.29,2.34,0.40,7.24,1.56,0.48,6.74,2.19,1.00,7.38,-1.07,1.00,9.36
4,20,110,15.96,1.00,25.72,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.25,46.15,27.60,0.75,90.73,0.75,9.84,8.63,1.37,0.00,8.47,0.35,0.00,8.28,1.67,1.00,8.17,-0.24,1.00,8.86
4,21,111,5.06,1.00,23.74,1.00,-9999.00,-9999.00,-9999.00,-9999.00,21.34,46.31,1.43,0.65,25.37,0.65,8.75,7.98,6.00,0.00,2.75,5.63,0.00,2.35,7.85,1.00,0.90,3.13,1.00,4.85
4,22,112,18.67,1.00,25.89,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,46.35,32.92,0.00,109.00,0.00,9.59,8.75,0.53,0.00,9.06,0.02,0.00,8.73,0.88,1.00,8.71,-0.69,1.00,9.44
4,23,113,18.35,1.00,26.48,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.51,46.15,33.01,0.00,103.93,0.00,9.69,8.99,1.00,0.00,8.68,0.43,0.00,8.56,0.50,1.00,9.19,-0.39,1.00,9.37
4,24,114,19.60,1.00,26.85,1.00,-9999.00,-9999.00,-9999.00,-9999.00,7.62,45.96,37.56,0.00,120.77,0.00,9.68,9.15,1.12,0.00,8.57,0.71,0.00,8.43,1.33,1.00,8.35,0.43,1.00,8.72
4,25,115,15.02,1.00,25.15,1.00,-9999.00,-9999.00,-9999.00,-9999.00,7.87,45.96,25.51,0.00,90.75,0.00,8.76,8.58,2.23,0.00,6.52,1.08,0.00,7.51,2.85,1.00,5.91,-0.03,1.00,8.61
4,26,116,18.63,1.00,26.45,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.25,46.10,30.98,0.00,105.01,0.00,9.16,9.07,1.27,0.00,7.89,0.37,0.00,8.71,0.19,1.00,8.97,-0.68,1.00,9.75
4,27,117,18.41,1.00,25.89,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.97,29.97,0.00,103.97,0.00,8.75,8.91,0.85,0.00,7.90,-0.39,0.00,9.30,1.83,1.00,6.92,-0.46,1.00,9.36
4,28,118,14.70,1.00,25.25,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.87,22.10,0.00,84.23,0.00,8.31,8.71,2.16,0.23,6.15,0.85,0.23,7.86,2.59,1.00,5.72,-0.24,1.00,8.95
4,29,119,14.93,1.00,25.70,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,46.13,22.04,0.23,90.25,0.23,8.33,8.90,1.37,0.60,6.96,0.65,0.58,8.25,1.44,1.00,6.88,-0.36,1.00,9.25
4,30,120,15.42,1.00,26.05,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,46.08,32.66,0.79,87.71,0.79,8.30,9.05,1.48,0.81,6.82,1.08,0.90,7.97,2.02,1.00,6.28,0.40,1.00,8.65
5,1,121,15.43,1.00,26.18,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.95,31.67,0.83,87.95,0.83,8.18,9.13,1.56,0.92,6.62,0.74,1.00,8.39,1.75,1.00,6.43,0.48,1.00,8.65
5,2,122,15.60,1.00,25.60,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.80,29.58,0.92,90.81,0.92,7.81,8.92,1.36,1.00,6.45,-0.71,1.00,9.63,1.97,1.00,5.84,-0.18,1.00,9.10
5,3,123,14.68,1.00,26.47,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.67,21.92,0.92,83.09,0.92,8.02,9.03,2.32,1.00,5.70,0.35,1.00,8.68,1.09,1.00,6.93,0.69,1.00,8.34
5,4,124,14.07,1.00,25.73,1.00,-9999.00,-9999.00,-9999.00,-9999.00,27.56,45.78,22.65,1.00,84.10,1.00,7.15,8.42,2.30,1.00,4.85,0.67,1.00,7.75,2.39,1.00,4.76,0.54,1.00,7.88
5,5,125,16.82,1.00,25.75,1.00,-9999.00,-9999.00,-9999.00,-9999.00,3.81,46.39,26.29,1.00,96.60,1.00,7.16,7.39,1.37,1.00,5.79,0.18,1.00,7.21,1.49,1.00,5.67,-0.43,1.00,7.82
5,6,126,19.42,1.00,26.23,1.00,-9999.00,-9999.00,-9999.00,-9999.00,6.10,46.23,41.18,1.00,109.17,1.00,7.88,7.41,0.35,1.00,7.53,-0.39,1.00,7.79,1.47,1.00,6.41,-0.19,1.00,7.60
5,7,127,15.95,1.00,26.22,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,46.05,19.22,1.00,92.11,1.00,8.00,7.39,1.41,1.00,6.59,-0.04,1.00,7.43,1.18,1.00,6.82,-0.21,1.00,7.61
5,8,128,8.91,1.00,25.29,1.00,-9999.00,-9999.00,-9999.00,-9999.00,5.59,46.02,5.77,1.00,50.65,1.00,7.68,7.07,5.20,1.00,2.47,1.49,1.00,5.58,5.66,1.00,2.02,1.74,1.00,5.34
5,9,129,16.99,1.00,27.01,1.00,-9999.00,-9999.00,-9999.00,-9999.00,3.43,46.00,20.45,1.00,87.45,1.00,8.53,7.44,0.75,1.00,7.78,-1.20,1.00,8.65,0.30,1.00,8.22,-1.03,1.00,8.48
5,10,130,19.80,1.00,26.54,1.00,-9999.00,-9999.00,-9999.00,-9999.00,2.29,46.01,32.96,1.00,123.79,1.00,8.40,7.09,1.66,1.00,6.74,1.13,1.00,5.96,2.19,1.00,6.21,1.26,1.00,5.82
5,11,131,5.14,1.00,23.80,1.00,-9999.00,-9999.00,-9999.00,-9999.00,25.15,46.23,-1.18,1.00,24.49,1.00,7.62,6.28,5.39,1.00,2.23,0.80,1.00,5.47,7.63,1.00,-0.02,0.83,1.00,5.45
5,12,132,12.31,1.00,25.28,1.00,-9999.00,-9999.00,-9999.00,-9999.00,2.79,46.34,12.88,1.00,74.18,1.00,10.01,6.52,1.69,1.00,8.32,1.26,1.00,5.26,2.46,1.00,7.55,1.37,1.00,5.15
5,13,133,16.00,1.00,26.99,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,46.21,8.59,1.00,97.42,1.00,10.52,6.81,-0.12,1.00,10.64,-1.65,1.00,8.46,-0.14,1.00,10.66,-1.31,1.00,8.12
5,14,134,20.13,1.00,27.72,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.25,46.04,32.69,1.00,110.00,1.00,7.39,6.35,2.65,1.00,4.74,0.80,1.00,5.54,1.65,1.00,5.74,1.25,1.00,5.10
5,15,135,16.88,1.00,27.71,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.87,25.69,1.00,78.34,1.00,8.03,6.69,1.66,1.00,6.37,-1.25,1.00,7.94,0.02,1.00,8.01,-0.60,1.00,7.29
5,16,136,13.79,1.00,25.32,1.00,-9999.00,-9999.00,-9999.00,-9999.00,22.73,45.97,17.35,1.00,72.87,1.00,7.48,6.53,1.00,1.00,6.48,-0.71,1.00,7.24,1.53,1.00,5.94,-0.51,1.00,7.04
5,17,137,15.11,1.00,25.94,1.00,-9999.00,-9999.00,-9999.00,-9999.00,4.57,46.38,18.31,1.00,95.40,1.00,8.53,7.29,-0.10,1.00,8.63,-2.63,1.00,9.93,0.54,1.00,7.99,-2.40,1.00,9.69
5,18,138,16.59,1.00,26.90,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,46.29,12.11,1.00,88.26,1.00,9.07,7.51,0.98,1.00,8.10,1.25,1.00,6.25,0.96,1.00,8.11,1.28,1.00,6.22
5,19,139,17.78,1.00,27.31,1.00,-9999.00,-9999.00,-9999.00,-9999.00,1.27,46.12,23.99,1.00,94.53,1.00,9.00,7.56,2.22,1.00,6.77,-0.11,1.00,7.67,1.66,1.00,7.33,-0.13,1.00,7.69
5,20,140,17.32,1.00,27.31,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.95,23.41,1.00,105.79,1.00,7.78,7.51,1.87,1.00,5.92,1.35,1.00,6.16,1.03,1.00,6.75,1.42,1.00,6.09
5,21,141,14.07,1.00,25.89,1.00,-9999.00,-9999.00,-9999.00,-9999.00,14.35,46.29,14.55,1.00,89.22,1.00,8.50,7.70,1.46,1.00,7.04,-0.13,1.00,7.83,1.30,1.00,7.20,0.01,1.00,7.70
5,22,142,14.33,1.00,26.12,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.63,46.29,22.77,1.00,84.90,1.00,10.63,8.67,1.37,1.00,9.26,0.11,1.00,8.56,1.23,1.00,9.41,0.24,1.00,8.43
5,23,143,17.49,1.00,26.36,1.00,-9999.00,-9999.00,-9999.00,-9999.00,22.61,46.20,24.27,1.00,70.55,1.00,11.67,8.48,1.45,1.00,10.22,0.23,1.00,8.25,1.76,1.00,9.91,0.16,1.00,8.32
5,24,144,12.28,1.00,25.33,1.00,-9999.00,-9999.00,-9999.00,-9999.00,1.02,46.38,16.96,1.00,71.78,1.00,11.12,7.44,3.97,1.00,7.16,3.41,1.00,4.03,4.73,1.00,6.39,3.42,1.00,4.02
5,25,145,17.47,1.00,25.73,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.25,46.23,22.78,1.00,109.46,1.00,10.79,6.96,0.61,1.00,10.18,0.60,1.00,6.36,1.01,1.00,9.78,0.60,1.00,6.36
5,26,146,15.95,1.00,25.68,1.00,-9999.00,-9999.00,-9999.00,-9999.00,3.81,46.06,27.61,1.00,85.73,1.00,9.51,6.86,1.72,1.00,7.79,0.60,1.00,6.25,1.58,1.00,7.92,0.61,1.00,6.24
5,27,147,19.12,1.00,26.28,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.93,34.55,1.00,111.19,1.00,9.21,6.99,-0.55,1.00,9.76,-2.18,1.00,9.17,-0.34,1.00,9.55,-2.24,1.00,9.22
5,28,148,20.66,1.00,27.43,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.38,45.80,30.24,1.00,110.09,1.00,10.11,7.21,1.16,1.00,8.94,-0.60,1.00,7.81,0.84,1.00,9.26,-0.16,1.00,7.37
5,29,149,16.40,1.00,26.69,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.67,20.51,1.00,90.29,1.00,8.90,6.59,0.34,1.00,8.56,0.16,1.00,6.44,0.52,1.00,8.38,0.22,1.00,6.38
5,30,150,17.38,1.00,26.47,1.00,-9999.00,-9999.00,-9999.00,-9999.00,1.78,45.55,26.96,1.00,86.42,1.00,6.35,6.02,0.87,1.00,5.48,-0.54,1.00,6.56,1.35,1.00,4.99,-0.21,1.00,6.24
5,31,151,18.74,1.00,26.36,1.00,-9999.00,-9999.00,-9999.00,-9999.00,1.91,45.43,34.49,1.00,100.26,1.00,5.62,5.29,2.48,1.00,3.15,1.22,1.00,4.07,2.49,1.00,3.14,1.53,1.00,3.76
6,1,152,19.05,1.00,25.96,1.00,-9999.00,-9999.00,-9999.00,-9999.00,2.67,45.38,23.83,1.00,88.30,1.00,5.47,5.57,0.95,1.00,4.52,-0.35,1.00,5.92,1.60,1.00,3.87,-0.18,1.00,5.75
6,2,153,16.79,1.00,25.47,1.00,-9999.00,-9999.00,-9999.00,-9999.00,1.14,45.40,26.90,1.00,93.46,1.00,5.48,5.74,-0.24,1.00,5.72,-1.51,1.00,7.24,1.06,1.00,4.42,-1.23,1.00,6.96
6,3,154,4.67,1.00,23.25,1.00,-9999.00,-9999.00,-9999.00,-9999.00,30.73,45.95,-0.07,1.00,24.85,1.00,5.82,5.35,4.61,1.00,1.21,0.31,1.00,5.04,7.01,1.00,-1.18,0.28,1.00,5.07
6,4,155,16.09,1.00,24.55,1.00,-9999.00,-9999.00,-9999.00,-9999.00,10.67,46.41,29.89,1.00,99.49,1.00,7.57,6.05,-0.16,1.00,7.72,-2.78,1.00,8.83,0.59,1.00,6.98,-2.74,1.00,8.79
6,5,156,16.62,1.00,25.31,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,46.30,29.05,1.00,92.00,1.00,8.96,6.94,1.54,1.00,7.42,0.36,1.00,6.57,2.05,1.00,6.91,0.39,1.00,6.55
6,6,157,13.47,1.00,25.79,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,46.12,18.77,1.00,87.78,1.00,11.10,7.37,1.71,1.00,9.39,1.98,1.00,5.40,1.99,1.00,9.11,2.21,1.00,5.16
6,7,158,13.73,1.00,24.93,1.00,-9999.00,-9999.00,-9999.00,-9999.00,8.13,45.98,17.42,1.00,67.97,1.00,11.31,6.93,2.58,1.00,8.72,0.82,1.00,6.11,2.59,1.00,8.71,0.91,1.00,6.02
6,8,159,13.05,1.00,25.20,1.00,-9999.00,-9999.00,-9999.00,-9999.00,4.06,45.99,8.80,1.00,83.47,1.00,11.78,7.35,2.06,1.00,9.72,-0.51,1.00,7.86,1.82,1.00,9.97,-0.46,1.00,7.81
6,9,160,19.21,1.00,26.23,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.13,45.97,27.23,1.00,104.81,1.00,12.44,7.44,0.94,1.00,11.50,0.27,1.00,7.17,0.66,1.00,11.78,0.45,1.00,6.99
6,10,161,14.44,1.00,25.84,1.00,-9999.00,-9999.00,-9999.00,-9999.00,3.30,45.87,20.29,1.00,76.72,1.00,12.20,7.31,3.03,1.00,9.17,0.57,1.00,6.74,2.23,1.00,9.97,0.79,1.00,6.52
6,11,162,11.99,1.00,25.22,1.00,-9999.00,-9999.00,-9999.00,-9999.00,6.35,45.90,6.61,1.00,66.15,1.00,11.85,7.19,3.97,1.00,7.87,3.56,1.00,3.63,3.25,1.00,8.60,3.54,1.00,3.65
6,12,163,10.77,1.00,24.21,1.00,-9999.00,-9999.00,-9999.00,-9999.00,23.11,46.20,8.41,1.00,52.75,1.00,11.22,6.87,4.21,1.00,7.01,0.23,1.00,6.64,3.81,1.00,7.41,-0.04,1.00,6.91
6,13,164,9.76,1.00,24.33,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,46.37,9.76,1.00,47.73,1.00,10.50,6.24,3.63,1.00,6.87,1.98,1.00,4.27,3.02,1.00,7.48,1.23,1.00,5.01
6,14,165,18.20,1.00,26.24,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,46.21,29.13,1.00,105.16,1.00,8.74,6.09,1.63,1.00,7.12,1.47,1.00,4.62,0.95,1.00,7.79,1.18,1.00,4.91
6,15,166,18.73,1.00,25.65,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.25,46.02,33.68,1.00,115.06,1.00,7.69,5.66,3.29,1.00,4.41,1.57,1.00,4.09,3.00,1.00,4.69,1.26,1.00,4.40
6,16,167,14.04,1.00,25.31,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.84,18.03,1.00,77.95,1.00,9.76,6.47,2.08,1.00,7.68,0.73,1.00,5.74,2.00,1.00,7.77,0.01,1.00,6.45
6,17,168,20.89,1.00,27.14,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.74,28.69,1.00,107.34,1.00,11.01,7.58,1.13,1.00,9.87,0.60,1.00,6.98,0.85,1.00,10.16,0.63,1.00,6.95
6,18,169,18.94,1.00,26.87,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.25,45.61,27.89,1.00,100.15,1.00,10.67,7.63,2.07,1.00,8.60,-0.25,1.00,7.89,1.74,1.00,8.93,0.11,1.00,7.53
6,19,170,19.14,1.00,26.64,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.48,35.06,1.00,115.62,1.00,10.28,7.64,2.56,1.00,7.72,0.50,1.00,7.14,2.67,1.00,7.61,0.69,1.00,6.95
6,20,171,9.14,1.00,23.96,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.36,9.82,1.00,54.38,1.00,8.93,6.72,2.07,1.00,6.86,1.47,1.00,5.25,2.07,1.00,6.86,1.47,1.00,5.25
6,21,172,9.76,1.00,23.50,1.00,-9999.00,-9999.00,-9999.00,-9999.00,2.92,45.27,11.43,1.00,60.55,1.00,8.73,6.53,1.98,1.00,6.75,0.58,1.00,5.94,2.38,1.00,6.34,0.58,1.00,5.94
6,22,173,8.28,1.00,23.52,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.24,6.99,1.00,53.31,1.00,8.82,6.67,1.52,1.00,7.31,1.31,1.00,5.35,1.55,1.00,7.28,1.31,1.00,5.35
6,23,174,8.85,1.00,23.48,1.00,-9999.00,-9999.00,-9999.00,-9999.00,9.27,45.22,9.42,1.00,43.27,1.00,8.86,6.92,1.84,1.00,7.02,0.80,1.00,6.12,2.00,1.00,6.87,0.73,1.00,6.20
6,24,175,9.66,1.00,23.91,1.00,-9999.00,-9999.00,-9999.00,-9999.00,19.69,45.83,6.68,1.00,59.22,1.00,8.64,6.93,2.31,1.00,6.33,1.28,1.00,5.65,2.80,1.00,5.84,0.96,1.00,5.97
6,25,176,13.02,1.00,25.00,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.76,46.38,19.76,1.00,89.74,1.00,8.92,6.88,0.88,1.00,8.04,0.70,1.00,6.18,0.97,1.00,7.96,0.67,1.00,6.21
6,26,177,19.70,1.00,26.38,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,46.22,31.90,1.00,99.57,1.00,9.96,7.13,2.24,1.00,7.72,0.64,1.00,6.50,2.39,1.00,7.57,0.64,1.00,6.50
6,27,178,20.22,1.00,27.13,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.89,46.04,32.37,1.00,108.43,1.00,11.35,7.25,1.51,1.00,9.84,0.82,1.00,6.43,1.73,1.00,9.62,1.06,1.00,6.20
6,28,179,14.04,1.00,24.86,1.00,-9999.00,-9999.00,-9999.00,-9999.00,2.79,45.88,14.69,1.00,69.19,1.00,9.71,7.45,2.68,1.00,7.02,0.43,1.00,7.03,3.35,1.00,6.36,0.39,1.00,7.06
6,29,180,15.18,1.00,24.84,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.63,45.78,13.33,1.00,86.26,1.00,9.60,7.66,0.65,1.00,8.95,-1.68,1.00,9.34,0.81,1.00,8.79,-1.67,1.00,9.34
6,30,181,16.48,1.00,25.64,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.69,24.98,1.00,74.62,1.00,9.95,7.90,0.94,1.00,9.01,0.27,1.00,7.63,0.65,1.00,9.30,0.53,1.00,7.37
7,1,182,18.63,1.00,26.15,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.51,45.57,25.02,1.00,107.05,1.00,9.96,7.78,2.74,1.00,7.23,1.81,1.00,5.97,2.72,1.00,7.25,1.70,1.00,6.08
7,2,183,15.08,1.00,25.50,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.46,17.76,1.00,70.73,1.00,9.72,7.56,3.11,1.00,6.61,1.03,1.00,6.53,2.77,1.00,6.95,1.20,1.00,6.36
7,3,184,18.30,1.00,26.61,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.35,22.01,1.00,110.54,1.00,10.10,8.25,1.91,1.00,8.20,0.65,1.00,7.60,1.52,1.00,8.58,0.93,1.00,7.33
7,4,185,13.08,1.00,25.32,1.00,-9999.00,-9999.00,-9999.00,-9999.00,3.56,45.25,11.69,1.00,71.52,1.00,9.14,7.63,0.89,1.00,8.25,-0.39,1.00,8.01,0.89,1.00,8.25,-0.45,1.00,8.08
7,5,186,17.80,1.00,25.56,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.76,45.22,18.48,1.00,100.54,1.00,9.16,7.13,-0.21,1.00,9.37,-0.67,1.00,7.80,-0.30,1.00,9.46,-0.75,1.00,7.89
7,6,187,18.87,1.00,26.46,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.23,26.61,1.00,102.37,1.00,9.25,6.62,0.85,1.00,8.40,-0.61,1.00,7.24,0.78,1.00,8.48,-0.47,1.00,7.09
7,7,188,17.38,1.00,26.85,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,45.18,22.05,1.00,92.10,1.00,9.29,6.67,1.58,1.00,7.71,2.15,1.00,4.52,1.19,1.00,8.10,2.40,1.00,4.27
7,8,189,15.37,1.00,26.16,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.63,45.09,13.42,1.00,87.00,1.00,8.58,6.75,0.17,1.00,8.41,-1.57,1.00,8.33,0.04,1.00,8.53,-1.81,1.00,8.57
7,9,190,22.14,1.00,27.11,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.98,31.18,1.00,135.27,1.00,8.95,7.26,1.34,1.00,7.61,-0.34,1.00,7.60,1.13,1.00,7.82,-0.17,1.00,7.43
7,10,191,18.58,1.00,26.84,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.83,24.98,1.00,96.64,1.00,8.33,6.99,1.14,1.00,7.19,-1.30,1.00,8.28,0.93,1.00,7.39,-1.29,1.00,8.28
7,11,192,17.81,1.00,26.43,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.69,26.89,1.00,111.39,1.00,8.22,6.79,0.55,1.00,7.67,-0.52,1.00,7.31,0.53,1.00,7.69,-0.54,1.00,7.33
7,12,193,16.37,1.00,25.99,1.00,-9999.00,-9999.00,-9999.00,-9999.00,1.65,44.54,25.09,1.00,107.05,1.00,8.89,6.83,0.79,1.00,8.10,-0.41,1.00,7.24,0.57,1.00,8.32,-0.37,1.00,7.20
7,13,194,19.75,1.00,26.24,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.51,44.42,23.92,1.00,100.58,1.00,9.72,7.55,0.59,1.00,9.12,0.27,1.00,7.27,0.62,1.00,9.09,0.27,1.00,7.28
7,14,195,17.65,1.00,25.82,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.33,22.15,1.00,91.84,1.00,9.53,7.57,1.86,1.00,7.67,0.55,1.00,7.02,1.88,1.00,7.65,0.51,1.00,7.06
7,15,196,19.09,1.00,26.18,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,44.22,25.81,1.00,91.43,1.00,9.21,7.59,1.49,1.00,7.72,-0.85,1.00,8.45,1.39,1.00,7.82,-0.93,1.00,8.52
7,16,197,18.48,1.00,26.52,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.25,44.09,18.93,1.00,101.41,1.00,9.63,7.51,0.59,1.00,9.04,-1.10,1.00,8.62,0.16,1.00,9.47,-1.11,1.00,8.63
7,17,198,16.72,1.00,25.05,1.00,-9999.00,-9999.00,-9999.00,-9999.00,4.95,43.96,18.54,1.00,101.17,1.00,9.10,7.17,0.84,1.00,8.27,0.01,1.00,7.16,0.89,1.00,8.21,-0.15,1.00,7.32
7,18,199,15.44,1.00,25.25,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,43.89,16.85,1.00,88.53,1.00,9.82,7.68,-0.62,1.00,10.44,-0.38,1.00,8.06,-0.52,1.00,10.33,-0.87,1.00,8.55
7,19,200,18.49,1.00,26.29,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,43.85,20.04,1.00,89.88,1.00,10.23,8.06,0.95,1.00,9.28,-0.71,1.00,8.77,0.20,1.00,10.03,-1.09,1.00,9.15
7,20,201,20.40,1.00,27.39,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,43.76,28.01,1.00,98.92,1.00,10.38,8.15,2.23,1.00,8.15,1.10,1.00,7.05,1.35,1.00,9.03,0.61,1.00,7.54
7,21,202,18.21,1.00,27.43,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,43.64,22.35,1.00,97.63,1.00,10.02,7.97,2.47,1.00,7.55,0.89,1.00,7.08,1.22,1.00,8.80,-0.04,1.00,8.01
7,22,203,19.82,1.00,26.43,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,43.50,26.33,1.00,111.99,1.00,9.55,7.69,0.87,1.00,8.68,1.29,1.00,6.39,0.33,1.00,9.22,1.29,1.00,6.39
7,23,204,20.72,1.00,25.87,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,43.33,30.46,1.00,110.18,1.00,10.43,7.80,-0.32,1.00,10.75,-0.84,1.00,8.64,-0.49,1.00,10.93,-1.19,1.00,8.99
7,24,205,19.78,1.00,27.37,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,43.18,28.21,1.00,106.20,1.00,11.18,8.40,-0.16,1.00,11.34,-0.93,1.00,9.33,0.35,1.00,10.83,-1.19,1.00,9.58
7,25,206,18.86,1.00,25.77,1.00,-9999.00,-9999.00,-9999.00,-9999.00,3.43,43.07,32.94,1.00,105.68,1.00,10.06,7.13,0.73,1.00,9.33,-0.10,1.00,7.23,1.58,1.00,8.48,-0.33,1.00,7.47
7,26,207,16.80,1.00,26.05,1.00,-9999.00,-9999.00,-9999.00,-9999.00,6.10,43.09,25.95,1.00,79.14,1.00,8.14,6.11,0.81,1.00,7.33,-0.12,1.00,6.23,1.54,1.00,6.60,-0.63,1.00,6.75
7,27,208,21.55,1.00,26.75,1.00,-9999.00,-9999.00,-9999.00,-9999.00,0.00,43.14,25.58,1.00,114.92,1.00,5.74,5.53,0.93,1.00,4.81,0.44,1.00,5.10,1.51,1.00,4.23,0.06,1.00,5.47
