Month,Day,Hour,DoY,Rg_f,Rg_fqc,Ta_f,Ta_fqc,VPD_f,VPD_fqc,Ts_f,Ts_fqc,Precip,SWC,H_f,H_fqc,LE_f,LE_fqc,qf_NEE_st,qf_NEE_or,Reco_st,Reco_or,NEE_st_fMDS,NEE_st_fMDSqc,GPP_st_MDS,NEE_or_fMDS,NEE_or_fMDSqc,GPP_or_MDS,NEE_st_fANN,NEE_st_fANNqc,GPP_st_ANN,NEE_or_fANN,NEE_or_fANNqc,GPP_or_ANN
1,1,0.5,1.021,0.00,2,24.82,2,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,9.18,2,-13.53,2,99,99,13.441,8.179,8.847,3,4.594,3.016,2,5.163,8.847,3,4.594,3.016,3,5.163
1,1,1.0,1.042,0.00,2,24.69,2,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,8.81,2,-12.86,2,99,99,13.352,8.134,14.345,2,-0.993,5.170,2,2.965,14.345,3,-0.993,5.170,3,2.965
1,1,1.5,1.063,0.00,2,24.45,2,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,7.60,2,-11.71,2,99,99,13.193,8.055,17.549,2,-4.356,6.193,2,1.862,17.549,3,-4.356,6.193,3,1.862
1,1,2.0,1.083,0.00,2,24.31,2,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,6.58,2,-8.72,2,99,99,13.100,8.008,17.549,2,-4.449,-3.813,2,11.822,17.549,3,-4.449,-3.813,3,11.822
1,1,2.5,1.104,0.00,2,24.32,2,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,4.80,2,-4.28,2,99,99,13.107,8.012,17.549,2,-4.442,2.275,2,5.737,17.549,3,-4.442,2.275,3,5.737
1,1,3.0,1.125,0.00,2,24.17,2,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,1.34,2,0.73,2,99,99,13.011,7.964,22.342,2,-9.331,3.809,2,4.154,22.342,3,-9.331,3.809,3,4.154
1,1,3.5,1.146,0.00,2,23.76,2,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-0.67,2,4.37,2,99,99,12.741,7.828,17.004,3,-4.263,3.522,2,4.306,17.004,3,-4.263,3.522,3,4.306
1,1,4.0,1.167,0.18,2,23.27,2,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,0.96,2,4.59,2,99,99,12.419,7.666,11.133,3,1.286,6.909,2,0.757,11.133,3,1.286,6.909,3,0.757
1,1,4.5,1.188,0.55,2,22.64,2,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-4.00,3,4.13,3,99,99,12.019,7.463,10.195,3,1.824,8.791,2,-1.328,10.195,3,1.824,8.791,3,-1.328
1,1,5.0,1.208,1.49,2,21.94,2,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,-6.40,3,3.63,3,99,99,11.572,7.235,8.628,3,2.944,7.554,2,-0.319,8.628,3,2.944,7.554,3,-0.319
1,1,5.5,1.229,2.99,2,21.45,2,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,-3.81,3,7.03,3,99,99,11.272,7.081,9.250,3,2.022,6.841,2,0.240,9.250,3,2.022,6.841,3,0.240
1,1,6.0,1.250,4.82,2,21.25,2,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,-2.41,3,17.76,3,99,99,11.145,7.016,11.210,3,-0.065,7.286,2,-0.270,11.210,3,-0.065,7.286,3,-0.270
1,1,6.5,1.271,6.81,2,21.14,2,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,4.33,3,51.52,3,99,99,11.079,6.982,5.442,3,5.637,6.751,2,0.231,5.442,3,5.637,6.751,3,0.231
1,1,7.0,1.292,17.93,2,21.13,2,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,31.10,2,136.19,2,99,99,11.072,6.978,-7.395,3,18.467,3.240,2,3.739,-7.395,3,18.467,3.240,3,3.739
1,1,7.5,1.313,37.79,2,21.17,2,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,33.76,2,146.16,2,99,99,11.098,6.992,-15.065,2,26.163,-1.632,2,8.623,-15.065,3,26.163,-1.632,3,8.623
1,1,8.0,1.333,62.69,2,21.29,2,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,34.66,2,156.52,2,99,99,11.175,7.031,-13.336,2,24.511,-7.288,2,14.319,-13.336,3,24.511,-7.288,3,14.319
1,1,8.5,1.354,92.84,2,21.45,2,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,34.85,2,167.04,2,99,99,11.270,7.080,-12.359,2,23.629,-14.364,2,21.444,-12.359,3,23.629,-14.364,3,21.444
1,1,9.0,1.375,130.56,2,21.64,2,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,43.19,2,190.28,2,99,99,11.387,7.140,-14.015,2,25.402,-21.605,2,28.745,-14.015,3,25.402,-21.605,3,28.745
1,1,9.5,1.396,166.88,2,21.86,2,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,57.36,2,216.20,2,99,99,11.527,7.212,-16.496,2,28.023,-27.016,2,34.228,-16.496,3,28.023,-27.016,3,34.228
1,1,10.0,1.417,205.68,2,22.12,2,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,79.02,2,239.59,2,99,99,11.688,7.294,-18.547,2,30.234,-29.040,2,36.335,-18.547,3,30.234,-29.040,3,36.335
1,1,10.5,1.438,250.68,2,22.38,2,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,109.57,2,260.15,2,99,99,11.851,7.378,-22.308,2,34.159,-28.253,2,35.631,-22.308,3,34.159,-28.253,3,35.631
1,1,11.0,1.458,274.92,2,22.62,2,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,134.13,2,293.45,2,99,99,12.005,7.456,-23.644,2,35.649,-25.130,2,32.586,-23.644,3,35.649,-25.130,3,32.586
1,1,11.5,1.479,276.08,2,22.84,2,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,122.28,2,299.40,2,99,99,12.147,7.528,-12.130,2,24.277,-20.926,2,28.454,-12.130,3,24.277,-20.926,3,28.454
1,1,12.0,1.500,284.70,2,23.06,2,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,18.93,2,161.64,2,99,99,12.283,7.597,-13.717,2,26.000,-17.375,2,24.972,-13.717,3,26.000,-17.375,3,24.972
1,1,12.5,1.521,296.88,2,23.26,2,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,31.49,2,212.67,2,99,99,12.415,7.664,-15.887,2,28.302,-16.036,2,23.700,-15.887,3,28.302,-16.036,3,23.700
1,1,13.0,1.542,305.64,2,23.52,2,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,38.07,2,227.33,2,99,99,12.579,7.747,-16.602,2,29.182,-15.514,2,23.261,-16.602,3,29.182,-15.514,3,23.261
1,1,13.5,1.563,337.97,2,23.84,2,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,42.26,2,227.44,2,99,99,12.789,7.852,-17.328,2,30.116,-15.332,2,23.184,-17.328,3,30.116,-15.332,3,23.184
1,1,14.0,1.583,378.34,2,24.17,2,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,51.91,2,268.83,2,99,99,13.008,7.963,-18.759,2,31.767,-16.752,2,24.715,-18.759,3,31.767,-16.752,3,24.715
1,1,14.5,1.604,396.24,2,24.51,2,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,55.65,2,307.72,2,99,99,13.232,8.074,-19.561,2,32.793,-18.039,2,26.113,-19.561,3,32.793,-18.039,3,26.113
1,1,15.0,1.625,384.18,2,24.82,2,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,51.39,2,298.39,2,99,99,13.437,8.177,-18.006,2,31.443,-16.829,2,25.006,-18.006,3,31.443,-16.829,3,25.006
1,1,15.5,1.646,349.16,2,25.04,2,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,43.92,2,269.91,2,99,99,13.583,8.249,-15.779,2,29.362,-14.518,2,22.768,-15.779,3,29.362,-14.518,3,22.768
1,1,16.0,1.667,288.11,2,25.14,2,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,34.42,2,238.12,2,99,99,13.652,8.284,-15.460,2,29.112,-12.156,2,20.440,-15.460,3,29.112,-12.156,3,20.440
1,1,16.5,1.688,216.55,2,25.18,2,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,24.01,2,176.40,2,99,99,13.679,8.297,-14.618,2,28.297,-8.482,2,16.779,-14.618,3,28.297,-8.482,3,16.779
1,1,17.0,1.708,147.18,2,25.14,2,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,14.23,2,95.93,2,99,99,13.653,8.284,-11.476,2,25.129,-5.201,2,13.485,-11.476,3,25.129,-5.201,3,13.485
1,1,17.5,1.729,87.45,2,25.06,2,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,7.18,2,42.47,2,99,99,13.598,8.257,-8.730,2,22.328,-2.446,2,10.702,-8.730,3,22.328,-2.446,3,10.702
1,1,18.0,1.750,42.32,2,24.94,2,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,2.91,2,16.36,2,99,99,13.519,8.217,-5.700,2,19.219,-1.004,2,9.221,-5.700,3,19.219,-1.004,3,9.221
1,1,18.5,1.771,14.81,2,24.81,2,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,0.25,2,1.76,2,99,99,13.435,8.176,7.921,3,5.514,3.150,2,5.025,7.921,3,5.514,3.150,3,5.025
1,1,19.0,1.792,4.94,2,24.62,2,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-2.37,2,0.11,2,99,99,13.307,8.112,10.029,3,3.277,9.795,3,-1.683,10.029,3,3.277,9.795,3,-1.683
1,1,19.5,1.813,0.00,2,24.35,2,-9999.00,-9999,-9999.00,-9999,-9999.00,-9999.00,-6.51,2,0.21,2,99,99,13.128,8.022,7.792,3,5.336,8.544,3,-0.521,7.792,3,5.336,8.544,3,-0.521
1,1,20.0,1.833,0.00,2,24.17,2,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,-9.89,2,2.41,2,99,99,13.006,7.961,8.186,3,4.820,8.105,2,-0.144,8.186,3,4.820,8.105,3,-0.144
1,1,20.5,1.854,0.00,0,24.22,0,-9999.00,-9999,-9999.00,-9999,0.00,41.24,-5.83,1,4.89,1,227,224,13.042,7.980,12.056,1,0.986,7.541,1,0.439,5.725,1,7.318,-2.548,1,10.527
1,1,21.0,1.875,0.00,1,25.04,1,-9999.00,-9999,-9999.00,-9999,0.00,-9999.00,-12.87,2,7.72,2,99,99,13.585,8.250,8.124,3,5.460,4.980,2,3.270,8.124,3,5.460,4.980,3,3.270
1,1,21.5,1.896,0.00,0,25.54,0,-9999.00,-9999,-9999.00,-9999,0.00,41.24,-1.89,0,1.26,0,99,96,13.923,8.418,12.055,1,1.869,7.633,1,0.785,0.621,1,13.303,-13.236,1,21.655
1,1,22.0,1.917,0.00,0,25.35,0,-9999.00,-9999,-9999.00,-9999,0.00,41.23,-5.91,1,5.41,1,99,96,13.796,8.355,11.958,1,1.838,7.631,1,0.723,1.230,1,12.565,-11.667,1,20.022
1,1,22.5,1.938,0.00,0,25.16,0,-9999.00,-9999,-9999.00,-9999,0.00,41.23,-0.91,0,1.47,0,99,96,13.668,8.292,11.853,1,1.816,7.638,1,0.654,1.873,1,11.795,-10.055,1,18.347
1,1,23.0,1.958,0.00,0,25.40,0,-9999.00,-9999,-9999.00,-9999,0.00,41.23,-0.53,0,4.17,0,96,96,13.829,8.372,11.853,1,1.977,7.652,1,0.720,1.087,1,12.742,-12.025,1,20.397
1,1,23.5,1.979,0.00,0,25.64,0,-9999.00,-9999,-9999.00,-9999,0.00,41.23,-0.14,0,6.86,0,96,96,13.991,8.452,11.853,1,2.139,7.653,1,0.799,0.350,1,13.641,-13.910,1,22.361
1,2,0.0,2.000,0.00,0,25.39,0,-9999.00,-9999,-9999.00,-9999,0.00,41.23,2.13,0,-1.84,0,96,96,13.822,8.368,11.836,1,1.987,7.642,1,0.726,1.118,1,12.704,-11.945,1,20.313
1,2,0.5,2.021,0.00,0,25.14,0,-9999.00,-9999,-9999.00,-9999,0.00,41.23,4.41,0,-10.55,0,96,64,13.655,8.285,11.775,1,1.879,7.624,1,0.661,1.966,1,11.689,-9.875,1,18.160
1,2,1.0,2.042,0.00,0,24.63,0,-9999.00,-9999,-9999.00,-9999,0.00,41.23,11.53,0,-17.43,0,96,3,13.315,8.116,11.638,1,1.677,7.598,1,0.517,4.078,1,9.237,-5.576,1,13.692
1,2,1.5,2.063,0.00,0,24.13,0,-9999.00,-9999,-9999.00,-9999,0.00,41.23,18.64,0,-24.31,0,96,3,12.979,7.948,11.493,1,1.485,7.570,1,0.377,6.421,1,6.558,-1.683,1,9.631
1,2,2.0,2.083,0.00,0,24.16,0,-9999.00,-9999,-9999.00,-9999,0.00,41.23,7.35,0,-10.19,0,96,3,13.000,7.958,11.278,1,1.722,7.540,1,0.418,6.281,1,6.719,-1.912,1,9.870
1,2,2.5,2.104,0.00,0,24.19,0,-9999.00,-9999,-9999.00,-9999,0.00,41.23,-3.93,0,3.94,0,96,0,13.021,7.969,11.185,1,1.837,-9.901,0,17.870,6.139,1,6.883,-9.901,0,17.870
1,2,3.0,2.125,0.00,0,24.44,0,-9999.00,-9999,-9999.00,-9999,0.00,41.22,-0.67,0,4.37,0,96,0,13.186,8.051,11.138,1,2.047,2.275,0,5.777,5.002,1,8.184,2.275,0,5.777
1,2,3.5,2.146,0.00,0,24.69,0,-9999.00,-9999,-9999.00,-9999,0.00,41.22,2.59,0,4.81,0,96,0,13.351,8.134,11.138,1,2.213,14.451,0,-6.317,3.857,1,9.494,14.451,0,-6.317
1,2,4.0,2.167,0.00,0,23.40,0,-9999.00,-9999,-9999.00,-9999,0.00,41.22,-6.18,1,5.82,1,67,0,12.502,7.708,11.138,1,1.363,8.413,0,-0.705,8.653,1,3.849,8.413,0,-0.705
1,2,4.5,2.188,0.00,0,22.10,0,-9999.00,-9999,-9999.00,-9999,0.00,41.23,-6.18,1,5.82,1,3,0,11.677,7.289,11.138,1,0.538,2.375,0,4.914,9.908,1,1.769,2.375,0,4.914
1,2,5.0,2.208,0.92,0,21.71,0,-9999.00,-9999,-9999.00,-9999,0.00,41.23,-6.17,1,5.95,1,3,0,11.432,7.164,11.138,1,0.294,7.031,0,0.133,10.087,1,1.345,7.031,0,0.133
1,2,5.5,2.229,1.84,0,21.32,0,-9999.00,-9999,-9999.00,-9999,0.00,41.23,-6.17,1,5.95,1,3,0,11.190,7.039,11.138,1,0.052,11.687,0,-4.647,10.241,1,0.949,11.687,0,-4.647
1,2,6.0,2.250,4.67,0,21.15,0,-9999.00,-9999,-9999.00,-9999,0.25,41.23,-6.17,1,5.95,1,3,0,11.085,6.985,11.138,1,-0.054,8.266,0,-1.281,10.302,1,0.783,8.266,0,-1.281
1,2,6.5,2.271,7.50,0,20.98,0,-9999.00,-9999,-9999.00,-9999,0.25,41.23,-6.04,1,6.12,1,3,0,10.980,6.931,11.138,1,-0.159,4.846,0,2.085,10.361,1,0.619,4.846,0,2.085
1,2,7.0,2.292,9.18,0,21.07,0,-9999.00,-9999,-9999.00,-9999,0.25,41.23,-5.98,1,6.21,1,3,0,11.039,6.961,11.138,1,-0.099,4.600,0,2.361,10.325,1,0.714,4.600,0,2.361
1,2,7.5,2.313,10.85,0,21.17,0,-9999.00,-9999,-9999.00,-9999,0.25,41.23,-5.98,1,6.21,1,3,0,11.099,6.992,11.138,1,-0.039,4.354,0,2.638,4.568,1,6.532,4.354,0,2.638
1,2,8.0,2.333,57.43,0,21.27,0,-9999.00,-9999,-9999.00,-9999,0.76,41.22,-0.83,1,22.42,1,3,0,11.157,7.022,-1.717,1,12.874,-5.868,0,12.890,1.474,1,9.684,-5.868,0,12.890
1,2,8.5,2.354,104.00,0,21.36,0,-9999.00,-9999,-9999.00,-9999,0.76,41.22,0.64,1,48.42,1,3,0,11.215,7.052,-3.792,1,15.007,-16.091,0,23.143,-1.669,1,12.884,-16.091,0,23.143
1,2,9.0,2.375,131.97,0,21.60,0,-9999.00,-9999,-9999.00,-9999,0.13,41.22,1.79,1,68.76,1,3,0,11.365,7.129,-4.395,1,15.760,-23.435,0,30.564,-3.382,1,14.747,-23.435,0,30.564
1,2,9.5,2.396,159.94,0,21.85,0,-9999.00,-9999,-9999.00,-9999,0.13,41.23,4.40,1,87.38,1,35,0,11.516,7.207,-6.528,1,18.044,-30.779,0,37.986,-5.053,1,16.569,-30.779,0,37.986
1,2,10.0,2.417,199.47,0,22.12,0,-9999.00,-9999,-9999.00,-9999,0.00,41.25,13.24,1,126.54,1,67,0,11.686,7.294,-8.416,1,20.102,-31.852,0,39.146,-7.374,1,19.060,-31.852,0,39.146
1,2,10.5,2.438,239.00,0,22.39,0,-9999.00,-9999,-9999.00,-9999,0.00,41.27,22.01,1,142.16,1,3,0,11.858,7.381,-10.359,1,22.217,-32.925,0,40.306,-9.537,1,21.395,-32.925,0,40.306
1,2,11.0,2.458,298.00,0,22.64,0,-9999.00,-9999,-9999.00,-9999,0.00,41.26,42.18,1,179.46,1,3,0,12.019,7.463,-13.875,1,25.894,-26.211,0,33.674,-12.535,1,24.553,-26.211,0,33.674
1,2,11.5,2.479,357.01,0,22.90,0,-9999.00,-9999,-9999.00,-9999,0.00,41.24,61.63,1,229.31,1,3,0,12.181,7.545,-16.016,1,28.197,-19.498,0,27.043,-15.093,1,27.274,-19.498,0,27.043
1,2,12.0,2.500,281.14,0,23.06,0,-9999.00,-9999,-9999.00,-9999,0.00,41.22,36.02,1,169.83,1,0,0,12.288,7.600,-13.429,0,25.717,-15.164,0,22.764,-13.429,0,25.717,-15.164,0,22.764
1,2,12.5,2.521,205.26,0,23.23,0,-9999.00,-9999,-9999.00,-9999,0.00,41.19,6.36,0,110.61,0,0,0,12.395,7.654,-10.830,0,23.226,-10.830,0,18.484,-10.830,0,23.226,-10.830,0,18.484
1,2,13.0,2.542,282.08,0,23.45,0,-9999.00,-9999,-9999.00,-9999,0.00,41.17,31.49,0,212.67,0,0,0,12.536,7.725,-16.892,0,29.428,-15.173,0,22.898,-16.892,0,29.428,-15.173,0,22.898
1,2,13.5,2.563,358.90,0,23.67,0,-9999.00,-9999,-9999.00,-9999,0.00,41.16,56.63,0,314.73,0,0,0,12.677,7.796,-22.398,0,35.075,-19.516,0,27.312,-22.398,0,35.075,-19.516,0,27.312
1,2,14.0,2.583,400.83,0,24.17,0,-9999.00,-9999,-9999.00,-9999,0.00,41.16,57.81,0,271.31,0,0,0,13.006,7.961,-19.462,0,32.468,-16.886,0,24.847,-19.462,0,32.468,-16.886,0,24.847
1,2,14.5,2.604,442.76,0,24.67,0,-9999.00,-9999,-9999.00,-9999,0.00,41.15,58.99,0,227.89,0,0,0,13.339,8.128,-17.056,0,30.395,-14.257,0,22.384,-17.056,0,30.395,-14.256,0,22.384
1,2,15.0,2.625,407.15,0,24.90,0,-9999.00,-9999,-9999.00,-9999,0.00,41.17,54.60,0,317.52,0,0,0,13.496,8.206,-17.986,0,31.482,-17.931,0,26.137,-17.986,0,31.482,-17.931,0,26.137
1,2,15.5,2.646,371.55,0,25.14,0,-9999.00,-9999,-9999.00,-9999,0.00,41.19,50.21,0,407.16,0,0,0,13.654,8.284,-20.900,0,34.554,-21.606,0,29.890,-20.900,0,34.554,-21.606,0,29.890
1,2,16.0,2.667,298.62,0,25.20,0,-9999.00,-9999,-9999.00,-9999,0.00,41.19,35.34,0,268.05,0,0,0,13.695,8.305,-14.626,0,28.320,-13.468,0,21.772,-14.626,0,28.320,-13.468,0,21.772
1,2,16.5,2.688,225.69,0,25.26,0,-9999.00,-9999,-9999.00,-9999,0.00,41.19,20.46,0,128.94,0,0,0,13.736,8.325,-8.327,0,22.063,-5.330,0,13.655,-8.327,0,22.063,-5.330,0,13.655
1,2,17.0,2.708,137.53,0,25.18,0,-9999.00,-9999,-9999.00,-9999,0.00,41.19,11.50,0,68.93,0,32,0,13.683,8.299,-4.419,1,18.102,-2.446,0,10.744,-3.161,1,16.844,-2.446,0,10.744
1,2,17.5,2.729,49.37,0,25.10,0,-9999.00,-9999,-9999.00,-9999,0.00,41.18,2.54,0,8.91,0,96,0,13.629,8.272,2.078,1,11.552,0.438,0,7.834,1.994,1,11.636,0.439,0,7.834
1,2,18.0,2.750,24.68,0,24.95,0,-9999.00,-9999,-9999.00,-9999,0.00,41.18,1.31,0,4.83,0,96,32,13.524,8.220,7.205,1,6.319,5.498,1,2.721,3.563,1,9.961,4.725,1,3.495
1,2,18.5,2.771,0.00,0,24.79,0,-9999.00,-9999,-9999.00,-9999,0.00,41.18,0.07,0,0.75,0,96,96,13.418,8.167,11.138,1,2.279,7.419,1,0.748,3.715,1,9.703,-5.209,1,13.376
1,2,19.0,2.792,0.00,0,24.67,0,-9999.00,-9999,-9999.00,-9999,0.00,41.18,-0.87,0,-1.64,0,96,96,13.341,8.129,11.138,1,2.202,7.427,1,0.702,4.192,1,9.148,-4.310,1,12.439
1,2,19.5,2.813,0.00,0,24.56,0,-9999.00,-9999,-9999.00,-9999,0.00,41.18,-1.81,0,-4.04,0,96,96,13.264,8.090,11.138,1,2.125,7.427,1,0.663,4.690,1,8.574,-3.431,1,11.522
1,2,20.0,2.833,0.00,0,24.14,0,-9999.00,-9999,-9999.00,-9999,0.00,41.17,-10.58,0,0.64,0,96,64,12.990,7.953,11.138,1,1.851,7.427,1,0.526,6.508,1,6.481,-0.479,1,8.432
1,2,20.5,2.854,0.00,0,23.73,0,-9999.00,-9999,-9999.00,-9999,0.00,41.17,-19.36,0,5.33,0,64,0,12.718,7.817,11.138,1,1.580,10.683,0,-2.866,7.957,1,4.761,10.683,0,-2.866
1,2,21.0,2.875,0.00,0,23.68,0,-9999.00,-9999,-9999.00,-9999,0.00,41.17,-16.84,0,11.78,0,32,0,12.689,7.802,11.138,1,1.551,5.527,0,2.275,8.078,1,4.611,5.527,0,2.275
1,2,21.5,2.896,0.00,0,23.64,0,-9999.00,-9999,-9999.00,-9999,0.00,41.17,-14.33,0,18.23,0,96,0,12.660,7.788,11.138,1,1.522,0.371,0,7.417,8.192,1,4.468,0.371,0,7.417
1,2,22.0,2.917,0.00,0,23.57,0,-9999.00,-9999,-9999.00,-9999,0.00,41.17,-14.23,0,9.11,0,96,0,12.615,7.765,11.138,1,1.476,3.339,0,4.426,8.359,1,4.256,3.339,0,4.426
1,2,22.5,2.938,0.00,0,23.50,0,-9999.00,-9999,-9999.00,-9999,0.00,41.17,-14.13,0,-0.01,0,64,0,12.569,7.742,11.138,1,1.431,6.307,0,1.435,8.512,1,4.058,6.307,0,1.435
1,2,23.0,2.958,0.00,0,23.45,0,-9999.00,-9999,-9999.00,-9999,0.00,41.17,-10.43,0,1.08,0,32,0,12.534,7.724,11.138,1,1.396,5.038,0,2.686,8.620,1,3.914,5.038,0,2.686
1,2,23.5,2.979,0.00,0,23.39,0,-9999.00,-9999,-9999.00,-9999,0.00,41.17,-6.74,0,2.17,0,96,0,12.499,7.706,11.138,1,1.361,3.769,0,3.938,8.721,1,3.778,3.769,0,3.938
1,3,0.0,3.000,0.00,0,23.22,0,-9999.00,-9999,-9999.00,-9999,0.00,41.17,-7.75,0,2.13,0,96,0,12.390,7.651,11.138,1,1.252,3.271,0,4.380,8.993,1,3.398,3.271,0,4.380
1,3,0.5,3.021,0.00,0,23.05,0,-9999.00,-9999,-9999.00,-9999,0.00,41.17,-8.77,0,2.09,0,96,0,12.282,7.597,11.138,1,1.144,2.774,0,4.823,9.266,1,3.016,2.774,0,4.823
1,3,1.0,3.042,0.00,0,22.90,0,-9999.00,-9999,-9999.00,-9999,0.00,41.17,-13.20,0,6.81,0,64,0,12.183,7.546,11.138,1,1.045,2.931,0,4.616,9.418,1,2.765,2.931,0,4.616
1,3,1.5,3.063,0.00,0,22.75,0,-9999.00,-9999,-9999.00,-9999,0.00,41.17,-17.63,0,11.54,0,0,0,12.084,7.496,7.963,0,4.121,3.088,0,4.409,7.963,0,4.121,3.088,0,4.409
1,3,2.0,3.083,0.00,0,22.48,0,-9999.00,-9999,-9999.00,-9999,0.00,41.17,-18.10,0,10.53,0,0,0,11.917,7.411,20.727,0,-8.810,13.784,0,-6.373,20.727,0,-8.810,13.784,0,-6.373
1,3,2.5,3.104,0.00,0,22.22,0,-9999.00,-9999,-9999.00,-9999,0.00,41.18,-18.57,0,9.52,0,0,8,11.751,7.326,23.957,0,-12.206,24.480,0,-17.154,23.957,0,-12.206,24.480,0,-17.154
1,3,3.0,3.125,0.00,0,21.99,0,-9999.00,-9999,-9999.00,-9999,0.00,41.18,-5.80,1,5.54,1,3,0,11.608,7.254,11.138,1,0.470,13.332,0,-6.078,9.977,1,1.631,13.332,0,-6.078
1,3,3.5,3.146,0.00,0,21.77,0,-9999.00,-9999,-9999.00,-9999,0.00,41.18,-5.80,1,5.54,1,3,0,11.466,7.181,11.138,1,0.328,2.184,0,4.997,10.076,1,1.390,2.184,0,4.997
1,3,4.0,3.167,0.00,0,21.51,0,-9999.00,-9999,-9999.00,-9999,0.00,41.18,-5.80,1,5.54,1,3,0,11.309,7.100,11.138,1,0.171,3.955,0,3.146,10.177,1,1.132,3.955,0,3.146
1,3,4.5,3.188,0.00,0,21.26,0,-9999.00,-9999,-9999.00,-9999,0.00,41.18,-5.80,1,5.54,1,3,0,11.153,7.020,11.138,1,0.015,5.726,0,1.294,10.272,1,0.881,5.726,0,1.294
1,3,5.0,3.208,1.35,0,21.38,0,-9999.00,-9999,-9999.00,-9999,0.00,41.18,-5.77,1,5.73,1,3,0,11.229,7.059,11.138,1,0.091,10.101,0,-3.041,10.227,1,1.002,10.101,0,-3.041
1,3,5.5,3.229,2.71,0,21.51,0,-9999.00,-9999,-9999.00,-9999,0.00,41.18,-5.77,1,5.73,1,3,0,11.305,7.098,11.138,1,0.167,14.476,0,-7.377,10.180,1,1.126,14.476,0,-7.377
1,3,6.0,3.250,51.00,0,21.53,0,-9999.00,-9999,-9999.00,-9999,0.00,41.18,-2.16,1,20.22,1,3,0,11.321,7.106,1.679,1,9.642,4.848,0,2.258,2.052,1,9.268,4.848,0,2.258
1,3,6.5,3.271,99.29,0,21.56,0,-9999.00,-9999,-9999.00,-9999,0.00,41.18,1.52,1,53.48,1,3,0,11.336,7.114,-2.449,1,13.785,-4.780,0,11.894,-1.256,1,12.592,-4.779,0,11.894
1,3,7.0,3.292,170.34,0,22.26,0,-9999.00,-9999,-9999.00,-9999,0.00,41.19,5.95,1,104.14,1,3,0,11.778,7.341,-8.282,1,20.060,-13.347,0,20.688,-5.443,1,17.222,-13.347,0,20.688
1,3,7.5,3.313,241.39,0,22.97,0,-9999.00,-9999,-9999.00,-9999,0.00,41.19,28.44,0,126.23,0,3,0,12.229,7.570,-11.143,1,23.372,-21.915,0,29.484,-9.217,1,21.445,-21.915,0,29.484
1,3,8.0,3.333,293.07,0,23.25,0,-9999.00,-9999,-9999.00,-9999,0.00,41.19,33.76,0,146.16,0,0,0,12.410,7.662,-13.561,0,25.971,-18.296,0,25.957,-13.561,0,25.971,-18.296,0,25.957
1,3,8.5,3.354,344.74,0,23.54,0,-9999.00,-9999,-9999.00,-9999,0.00,41.19,39.08,0,166.09,0,0,0,12.593,7.754,-16.570,0,29.163,-14.676,0,22.430,-16.570,0,29.163,-14.676,0,22.430
1,3,9.0,3.375,377.72,0,23.86,0,-9999.00,-9999,-9999.00,-9999,0.00,41.19,37.35,0,187.61,0,0,0,12.806,7.861,-9.878,0,22.683,-13.785,0,21.646,-9.878,0,22.683,-13.785,0,21.646
